sentence,predicted,truth
"Ms. Jefferson and Mr. Sinnott, my it seems many intersting statements and common sense comments are being made that should make us all and you folks think about them? Also, I must ask, the majestic trees are best kept rotting on the stump, waste? The rock, which used properly can make a safe passage for yourselves, families and other people should be left as is? I would like to see both of your engineering degrees and experience please? Yes, Ms. Jefferson, please, by all means, let us spend, waste more monies to ""save the park"" from its latest proposed improvement that may save many, many lives, perhaps lessen the costs of winter and summer maintenance, allow a new open area for game to rest, a new, safe pullout perhaps and improve life for fur bearing and shirt bearing critters. I believe we are supposed to be good stewards, not idiots. Thank you.",False,True
Fornicator Bill and lying Hill have lowered the moral and ethical bar so low that liberals are now  perfectly comfortable. The Clintons  have become the Democrat ideal.,False,True
Something gay went wrong,False,True
Happy to see you left Juneau for Anchorage Michae....One less homosexual is always good news.,False,True
"Well, I don't know which was dumber, writing the letters or retracting them.   It's all just a Bruce Bothello mau-mau operation to try to win District 34 for the communists, excuse me, Democrats.   Just like the National Guard ""scandal"" they'll lose all interest after the election.",False,True
Where were you when your four and six-year-old daughters were being raped over a two-week period?,False,True
all with his toy gun and demanding attitude.  he's lucky to not have gotten shot.,False,True
"Your comprehension problem becomes clear in what the media reports.  Powell as Secretary of State was never in question of any pay to play scam.  Or was he under investigation by the FBI or Congress revealing a pay to play scam between his foundation and the State Dept.  Unlike Clinton who repeated lied about all her e-mails having been turned over and now the discovery comes of more e-mails which clearly show connections of favors between donors, the Clinton Foundation and Hillary's State Department.

Trying to link Powell for doing the same as Hillary in operating a pay to play scam between Foundations and the State Dept. is utter dumb IMO.  Unless you can produce some hard factual evidence?  It's all most as dumb as Hillary claiming the other day that Powell gave her [ Hillary] the approval to run her personal e-mail server scam. Hillary apparently believes the democrats are pretty stupid, this maybe the only one thing she is right about.",False,True
"You merely confirm what I have said - that Powell escaped the media scrutiny that turned on Clinton.

""Utter dumb IMO""?  I have already linked to pay-for-play information showing Powell ran a charitable tax-exempt foundation that took money for favors from convicted felons.

Calling me ""dumb"" does nothing for your argument.  I have shown evidence.  Your argument is toast.",False,True
Hillary has a proven track record of lies since the late 80's. She's lied so much pinnochio's nose is a distant second. I'd measure it miles and miles.,False,True
"Man!  You're kooky!  Why do you ALWAYS use exclamation points!  We get you're anger issues in Talkeetna! We get you hate the Borough!  We get you have a cat for a mayor!  We all know you refuse to become a first class city and tax yourselves for the thousands of tourists that clog your waste system and law enforcement you cry about!

Instead, Mike, why not produce a solution?  Can't?  Then get a grip.",False,True
"""Leadership of the free world"" has come to mean the invasion, occupation and destruction of Middle East countries in order to advance the American Empire and the interests of big business. In the process the US has added fuel to the fire of civil wars and killed a lot of people. Hillary Clinton is a well-known foreign policy interventionist hawk, even more aggressive than Obama. A vote for her is a vote for more war.

I do agree that the choice given us by primary voters of the two major parties is ""pathetic"", which is why I'll be voting for Jill Stein. If we keep voting for crap, crap is all we'll ever get.",False,True
"Hello Frederick. Hope you're well. Israel has had nuclear weapons likely since the 1950's, and despite all the fighting that's gone on between Israel and it's neighbors since then, Israel hasn't used them, to their credit. In light of that, do you believe, though, that Israel actually wants the U.S. to use tactical nuclear weapons in the region on it's behalf? That's what you're essentially stating.. Regarding Hillary and Donald, both reprehensible people, both liars, both at least in part psychopathic personalities, though their respective administrations would have differing impacts on our nation. In the broader picture both parties at the higher power levels are thoroughly broken and corrupted (which is why Trump appeals to many, because of what he isn't - an entrenched, professional politician, beholden to PAC money), but are people looking closely enough at what he is? Hillary on the other hand is just a nightmare, and stands for the worst of what a corrupted system has to offer.",False,True
That makes no sense. I don't see how councilmembers are part time!? They help me more than the mayor does.  I call his office and get sent round and round to everyone in the phone tree.  I call the councilmembers and they always respond quickly and help me one way or another. Sometimes I get routed back to the clowns under the mayor becasue they supposed to get the job done but dont.,False,True
"This is disgusting, abhorrent, that a man can be shot in the head in Eugene while on the street.  This is gangster stuff, organized crime.  Can't the DA and Justice Department cooperate on a RICO Act investigation of something?  This is an infection that needs to be cured before it becomes more toxic.  Murder for hire (I presume it was a gang hit) is something we can't tolerate here.  Throw those apes in a dark cell for twenty years.  Bread and water.",False,True
"I called the murderer an ape.  That has nothing to do with race, and I will make no assumptions about the race of the murderer because it makes no difference.  I called the murder a gang hit because that's the way I see it.  Come on, are you defending a person who shoots another human in the head with a gun in broad daylight, on a Eugene street?  You're mad because I called that person an ape?  I think your perspective is sick, defending a person like that.",False,True
"Sorry, all I did was provide FACTS. Clearly you couldn’t, nor could you refute the facts I provided, so you threw a tantrum and resorted to insults. I repeat my question, which, BTW, you still haven’t answered: how is it you castigate Clinton for ‘enabling’ her hubby’s dalliances with his consensual so-called 'victims', but ignore (or defend) her repeatedly promising to commit mass-murder and possibly ignite thermonuclear war?

As for the whole middle-east being a ‘sh*t-hole', your own civilization sprang from there.  Look up 'fertile crescent'.

What comes out of such a 'hole'?",False,True
"What a shame that you don't have the education required to comprehend any offered at that link. How do I know this? If you had that much education you wouldn't have shared a link that proves you 100% wrong in all you have stated to date. (But then again, any text beyond the 1st-grade primer level of, ""Watch Jane throw the red ball. See Spot run!"" is far beyond your comprehension--just like this reply to you.) Enjoy your self-inflicted ignorance bliss-ninny life, a trap of your own making from which you will never escape. Just know that the rest of the world (99.9%) who are more intelligent can see right through your trollish existence. See, that's the problem with congenital morons, they don't realize that everyone else can see them for what they truly are. The layman's definition of ""moron"": Someone who is too stupid to even realize that they are that stupid -- so they just keep proving it. Get tested for T. gondii, if positive that might explain all the holes in your gray-matter.",False,True
"For the last 40 years Alaska has tried to find a leader that we could trust to deliver us a pipeline for Alaskans.  Walker has invested his life into delivering just that, An All Alaska Pipeline. In 2002, we voted to build it to Valdez for (12 billion), but The Highway is my way guy ( 60Billion) blew it up before it was time. We had another Highway guy that wanted to run it to the big gas station in Alberta. This time we voted for the Man, and got the full package,   an All Alaska Gasline  if it was at all feasible. That is what we asked for, and that's exactly what we're getting. Suck it up folks, it's a done deal.  See you all in a year.  Thanks Governor and Godspeed.",False,True
"well you are right about one thing, she is a witch.",False,True
that is one creepy lookin' dude.,False,True
Gun control laws Neil?  Really. Thugs don't care about gun control laws.,False,True
"I don't care about junkies getting clean needles. Pretty soon they will want us to buy their drugs. Oops, too late! We already do, we have methadone clinics! 

Our nation is about the few supporting the many and rewarding bad behavior. There aren't breaks for people that work hard, go to school, don't become druggies, alcoholics or criminals, only have children they can support and buy their own medical insurance. It's frustrating to do the right thing and get stuck paying for everyone else that doesn't give a damn. The VERY people we ""help"" and pay for are the SAME people who drive the crime rates!

It isn't right and I'm pissed. I have zero interest in supporting criminals and addicts. Especially violent offenders and child abusers. I want them hung and removed from society permanently.",False,True
The only lies that you keep listening to are rattling around in your head McLeod.  Stop stepping on your tit and perhaps you may see the world differently.,False,True
"At one time physicians used leeches for certain procedures.  However creepy that seems, is beats hell out of them being leeches themselves.  

I have long found it unconscionable that insurance companies and HMOs make their profits by NOT providing patients with needed care.  I'm an agnostic and certainly don't know if there's a heaven and/or a hell.  If there is, I hope there's a nice table near the fire in hell for these folks to sit at and count their profits.",False,True
"Yes, Democrats have sat on their a**es for the last 50 years while Republicans have carried the load.",False,True
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",False,True
"""DeFazio also wore a button. It read: ""This is what a union thug looks like.""""

Yeah, Pete; we know already.",False,True
"Cackling crow is in reference to her grating voice. Nobody is blaming her for fornicator Bill's sexual predations, but her attempts to destroy his victims is pure evil.",False,True
"Yup. We'll pay for that turd, Mark Begich for life.",False,True
"Republicans have talked shiat and demonized ol' Hitlary for decades. They've oversaturated the market and pushed the bounds of sanity.

I think Clinton is a terrible candidate. I also think Republicans have cried wolf on her so many times that most reasonable Americans assume that whatever they're selling is just more sour-grapes bullshiat to be taken with a grain of salt.",False,True
"Legislators had months to deal with this and chose not to. They even could've voted to override the governor's action, but again chose not to. Blame lies squarely with a cowardly, do-nothing legislative majority.",False,True
If garycrum holds his nose and votes for Clinton can it be any worse than all the wankers holding their dipsticks while voting for Trump?,False,True
Every government at every level will want a piece of the money eventually. It's inevitable. Yet the same governments will not endorse or support full legalization. It's totally ridiculous to keep a plant on a narcotics schedule.,False,True
"I don't think the majority of people are complaining about ""loosing"" a portion of their PFD. My issue is and always has been that it's being taken from us, the people, and given to the oil companies. I didn't create this problem, those in the legislative majority that have in the past and continue to pander to their puppet masters in Big Oil did. And they can kiss my ass if they think for a moment that I am going to blindly follow their lead and trust that they know best. They have proven many times over that they don't know what's best. I call BS. The PFD isn't going to make or break me personally, and I don't consider it an entitlement. But it's not an entitlement for Big Oil either, as this legislative majority wants us to believe. When this legislative majority cuts the tax credits to Big Oil, then they can talk to me about taking part of the PFD. Until then, as I said, they can kiss my ass.",False,True
"This is how dumb this is:
The same Lefty community who thought it a good idea to use taxpayer (read: Righties' monies) to build the fricken useless convention center , are now the same Lefties who want to put affordable housing people right across the street from it. Does anyone really think that convention-goers really want to be in an affrodable housing neighborhood or want to see/be around affordable housing people?!
Yeah, when I go to a convention in , say Philly, or Boston, or SLC, the thing I wish there was more of is low-income housing right outside the convention door. Yup. That'll be a winner for a great travel experience.
Stupid, stupid, stupid.",False,True
"The working middle class is an easy target! Have fun bleeding us dry with more taxes & Sisyphean social programs, elite upper class robber barons!",False,True
"You're saying your god doesn't believe in abortion? Really? Read the old testament. He orders his minions to kill every man, woman (including pregnant ones) and child (except for the virgin girls!) so many times. He's a psycho. He made homosexuality because to christians he made us all. 
In the new testament Jesus does not follow the old rules. Remember an eye for an eye? He changed it to turn the other cheek. Jews stoned people but Jesus didn't. He actually stopped a stoning. Telling them those without sin can continue to stone her. 
I'd suggest you read how the bible was put together and when. I did that after Prevo start thumping his bible to keep gay discrimination going. I keep meaning to thank him for helping me become an athiest.",False,True
"Get REAL!.  Alaska law enforcement does not have the time resources nor manpower to worry about ""who's sexually abusing who's children"" when there are people out there right now as I type smoking marijuana.  Just ask Rhyner Obomba or RecoveringHemmoroid.  They'll set you strait.  Those dadgum marijuana smokers are going to kill us ALL!",False,True
put a cruise misssel right thru his forehead,False,True
"Forget Forks, if you want to see the real ""bloodsuckers"" go to Olympia.",False,True
"And comes now Donald Trump being welcomed by major evangelicals of America, most if not all racists themselves, some even member of the Ku Klux Klan, to embrace and cheer each other on. Holy cow!",False,True
"Deaths like this are encouraged every time a driver is excused from charges for hitting someone who wore dark clothing that day, or some other pitiful excuse for reckless driving. We should be seeing flashing lights all over the state slowing these irresponsible bastards down.",False,True
"""John North, the vice president of finance for Ashland-based Lithia Motors, said the auto retailer would see almost all its profits from Oregon stores wiped out under a tax measure headed toward the November 2016 ballot.

""That's not really sustainable,"" said North, adding that Lithia, one of the state's three Fortune 500 companies, might reduce its presence in Oregon if the measure passes.

""Everything is on the table,"" he said.  ""We may have to change our headquarters.""

North said his firm now pays between $3 million and $4 million a year in state taxes, and he calculates that amount would increase to about $35 million. Lithia operates on an after-tax margin of about 2.7 percent, he said, and a sales-based tax of 2.5 percent ""basically takes away all the motivation to do business in Oregon because there is no profit.""

Kill your goose, idiot.",False,True
"I can't accept the ""crook"" part.  Had CJ said something about an overactive imagination with delusions of pipeline grandeur?  Maybe incompetence ?  But the recall part - only public sloth keeps it from happening.",False,True
"Cute. Thanks for showing the world yet again that your mind is mush. You are not a Republican, but Fascist. How does that sound?  I noticed you haven't gone back to the pedestrian fatality article and apologized for your filthy, biased and WRONG accusations.  Still ready for that ""serious disagreement"" you're always threatening?",False,True
Make the scarey Republican go away.,False,True
"In other words, you were a typical sleazy, two-faced lawyer with no conscience.  And you should know that the jury verdict is just the start toward a death penalty, were it to be used.  There are judges, reviews, appeals, etc. ad infinitum, not to mention that punishment used only in extreme cases.",False,True
"Dead would be okay. He could trip and fall on that machete, several times...",False,True
"If you could play guitar like James Marshall Hendrix, you'd rank among that elite cadre of true musical innovators who only appear once every century or so--like Charlie Parker, Art Blakey, Jack Bruce, Wayne Shorter, Stevie Wonder and Chris Cornell.  Instead, you're just an abysmally untalented nobody.  To each his own.",False,True
Should be castrated as well!!,False,True
"You don't want these two bastards handing out your seeds; merger is pending for Bayer and Monsanto:
http://www.cnbc.com/2016/09/05/bayer-in-advanced-talks-with-monsanto-on-deal-after-raising-offer.html",False,True
Give him the firing squad now.,False,True
What the heck is &amp???,False,True
Good thing for someone who needs to put in some community service- round them up and burn them.,False,True
"Lost contracts, bankruptcies, defaults, deceptions and indifference to investors—Trump’s business career is a long, long list of such troubles, according to regulatory, corporate and court records, as well as sworn testimony and government investigative reports. Call it the art of the bad deal, one created by the arrogance and recklessness of a businessman whose main talent is self-promotion.",False,True
"Two words to back up what Representative Wilson states and to really show this is an epidemic of legal kidnapping without the State following federal Laws but gladly accept federal funding to kidnap & place ASRC shareholders with nonshareholders: Anaktuvuk Pass. Judges, OCS workers, Guardian Ad Litems, Public Defenders, even the States Custody Investigators office joke that there are no more children in Anaktuvuk Pass because of OCS's legal kidnapping. I screamed at Danielle Butler as a kidnapper while she had her newborn kid in her office with her...plus her full-in closed 4-6 of her caseload while she was on maternity leave. People who are in denial about this should go through & experience how OCS operates first hand.  Stupid sheep....",False,True
"I disagree, as our family still is being victimized by a local repeat pedophile who was released after serving time, then allowed to return to the area with support from his local Wanna be Mom gang who is ironically a VP at a Christian School. These perps continue to bully us, and tresspass and nothing is being done.  Then add the lack of  ""understaffed""  parole officers that frankly don't have the time to care about the victims. So basically, these pedophiles know they can get away with it  with our failing justice system so they continue to re-offend! I say hang these perps the old fashioned way and save tax money!",False,True
"This the logic used for KABATA!  Nonsense, the GG had a large number of ferries to Marin - a very developed area.  The ""build it and they will come"" garbage is over Alaska!  Start voting the turkeys out.",False,True
"Miller. Is. Not. A #$%#ing libertarian.  
Until he's willing to recant his anti-liberty stances on immigration, the drug war, press freedom, sex education, victim's rights, LGBT rights, and many others he is merely an authoritarian mouthpiece for disgruntled religious republicans.  He's as feckless, dishonest, uninformed, irresponsible, and embarrassing as the empty shirt the GOP nominated for POTUS and that he's planning on voting for.  Shame on the AK Libertarians for putting on this sideshow.",False,True
"Awww, can it with the worn out race card bull.  Minorities would not even be here if the Japs had won!  You are totally looney!",False,True
There are countries where many have much education and NO jobs...so shut the yap...please!!!!,False,True
"Core causes?  How far back in history shall we reach?  Religions as tools of social control in service to greed-ridden monsters, especially those running the global petroleum industry, seem the most likely culprits for the latest rounds of senseless violence besieging the world.

I only half jokingly suspected that bin Laden would be found in Crawford TX.   He gave the Bush League the perfect opportunity to fulfill the American petroleum biz dream of physically controlling the pipelines and oil fields of the Middle East.  But, with the typical incompetence and corruption that hallmarks corporate conservatism, they squandered the chance, choosing instead to sow insanity and infanticide in efforts to suck the public trough dry.

From time immemorial people have suffered and died at the hands of power-mad fools who cannot gather unto themselves enough, ever, of everything.  And far too many have declared their support for it in the names of gods as justification.",False,True
"Laughs are on you PoDad. Have owned and operated 2 very successful businesses in my life, but here's one you can relate to. 

Back in the 90s,Spy Magazine sent checks out under the guise of 'National Refund Clearinghouse' (initially for $1.11) to 58 well-known people like Cher, Henry Kissinger, and Donald Trump. Of the 58, 26 cashed the checks–Donald included. The magazine drafted a followup letter and checks for $0.64 to those 26 people to see who would take more free money. Thirteen–including Donald Trump–deposited the checks. Then they went for one last score: in honor of those 13 people, 13 more checks for $0.13. Two people cashed them: a Saudi arms dealer named Adnan Khashoggi, and Donald Trump.

Now that's some funny, but true sheit. A fake billionaire cashing a check for 13 cents. That's a LOSER.",False,True
"Would you white folks please use your real names? What do you have to fear? hodad, GFN55, Tell the Truth, recovering homeroid, watching alaska die,Woozer11, Geezerly, jabbers, cheechako, nativegal, come on. Be truthful.",False,True
I live in Texas.  I guess ignorance doesn't recognize state lines.,False,True
He should be burned at the stake...three times.,False,True
"KTUU ""Friends say both Owens and the suspect were chefs at Glacier Brewhouse, although it's unclear what seems to have motivated an altercation."" 
Why do stories from KTUU website have more complete info? Side note: I love Brewhouse, now 2 chefs down. Dammit! Soooo, Brewhouse hires felons and career criminals who have documented history of gun violence. FABULOUS. Just the kind of people I want employed where I take my family for special occasions! ""His most recent performance was this past Friday night at LED Ultra Lounge & Grill in downtown Anchorage."" Apparently LED also hires repeat felons. Never been & (never will to to LED now.) These idiots could just have easily taken their personal beef to work and innocent people eating could have been caught in the crossfire.",False,True
"This Grunt Corpsman is both outraged and nearly heartbroken that the noble concept of ""Semper Fidelis"", which is to me an essentially Islamic concept to which I aspire for the remainder of my life, would be so violated by one tasked to adhere to it and teach others to do so.

A force priding itself in its discipline, camaraderie and professionalism that allows such violations to go unpunished to the FULLEST extent--as in murder charges against the DI in question--is blindly cutting its own throat in terms of battle-readiness and fitness.  To that DI: ""Lannatullahi alaykum alf mura'at""--may God curse you a thousand times.",False,True
Prepare to die?,False,True
"Identify that other 1/2 of Alaskans not working.  Apparently you deny the unemployment rates in Alaska.  Do you mean anyone in the fishing industry only working 2 months out of the year?  or is it really your usual thinly veiled, blaming all natives for everything rant?  There is no 1/2 and 1/2 in the employment world beyond your own bigotted brain.",False,True
"Paul:  What do you expect? That paper's in one of those damn liberal hotbeds like Seattle, Portland and Eugene!!!! Oh, wait a minute...it's in Dallas, Texas isn't it...... last Democrat they supported there was LBJ.  Do you think maybe the responsible, rational conservatives have finally figured out just what a disaster Trump would be for our nation?  Looks like it........ regards, Gary",False,True
"I voted for Gary last time around. I live my life with my conscience. I vote with my conscience. Trying to turn Gary's ""Aleppo"" brain fart into a ""Dean's Scream"" moment into a campaign killer is just what the string pullers do. ""Squirrel!"" Gary has Bernie's honesty and sense of right and wrong.  As a mountain climber he connects with and understands mother Earth. As a cannabis user and advocate he shows he isn't a Big Corp. lackey. Gary leads in the polls of all active military because they know  he knows they are more than cannon fodder. All he needs in his rightful place upon the debate stage to reawaken the baskets of idiocracy that feed on 10 second sound bites. 
Our two party system is as worthless as a two legged chair.",False,True
"Too bad he did not follow through on the suicide, he clearly knows that is the right answer.",False,True
"No thanks,   I don't become friends with someone that is  so easily brainwashed by politics.",False,True
Wise men speak because they have something to say; Fools because they have to say something. -Plato,False,True
"What Alaska needs is Mr. Begich to return and then take over the US Senate to complete the full installation of a Canadian style Health Care to control the cascade to disaster of the American Health Care System. AND kick out the National Insurance Industry which is in utter failure and ripping off every plan, program company and individual with their useless 20% surcharge to the entire system. 
Isn't it time to boot the obstructionists p[oliticians especially those who we elect who promise this and that then vote in lockstep with their Right Wing Radical Leadership protecting the gangs of Drugs, Insurance and Health Pros. It is disgusting!  
Why does my dog's medicine cost $9.00, the same stuff people use version $400 in Alaska, and $40.00 in Whitehorse!! Shocking to you suckers!",False,True
You all better do what I say boy or there will be the whip for ya!,False,True
"Sorry, Paul--as usual can't take you seriously.  First, you act as if LEO's getting round to tabulating their kills for the first time just last YEAR was something to be proud of.  White cops have been murdering black folks since back when they weren't afraid to be photographed at lynchings.

Fact is the FBI admits the stats are woefully incomplete because a significant number of LEO's simply refuse to keep count of their kills.  Could be why I've seen three different counts and breakdowns, including yours, for 2015 in just the past two days.

The one I really like is how cops somehow don't KNOW the 'race' of about one in five of their victims.  Did they explode when they were shot?  Catch fire?  Disintegrate?  Melt?  If forensic pathologists and anthropologists can usually determine the 'races' of centuries-old corpses, one would think this should be possible in the immediate aftermath of a police shooting.

Don't insult our intelligence, Paul--put a little more effort into your lies.",False,True
Chiropractors are quacks.,False,True
"Charles, if this Governor can just arbitrary take a portion of our dividends this year what is to stop him from coming back for the rest of it.  

You have to admit.  This is what Big Oil wants.  They backed fiscally irresponsible persons who are morally bankrupt as elected officials then spend millions of dollars convincing Alaskans that free oil for Big Oil is the best oil.  WTF!",False,True
"Speaking of school greykeeper, ever watch Alaska in Court. Klansmen on Parade, shown best in the Fairbanks Four Trial.

The Klansmen, at the Attorney's Office, got off cheap on that one. When your too stupid too investigate a Krispy Kreme Donut Shop, join the Klan and get the Alaska Klansman Paycheck.

A false arrest is one way to commit false imprisonment; since an arrest involves restraint, it always involves imprisonment."" City of Nome v. Ailak, 570 P.2d 162, 168 (Alaska 1977) (citation omitted). In Hazen v. Municipality of Anchorage, 718 P.2d 456 (Alaska 1986) we stated: ""The elements of a claim for false arrest are: (1) a restraint upon plaintiff's freedom (2) without proper legal authority."" Id. at 461 (citing W. Prosser, Law of Torts § 11 (4th ed. 1971)).",False,True
"Yes, and the losers will have enough money to move out of state.",False,True
"Selling our donated blood for profit? Hmmmm. I get that if we had such an excess that we couldn't keep up. But we damn well better have enough blood for a major natural disaster or mass causality incident!!
Does it say anywhere on the commercials or donate your blood to day to help fellow Alaskans that they can sell free blood for profit and in the same breath cry about money woes?? Does not make me want to stop and donate blood anytime soon. I always thought the blood stayed in Alaska, silly me!",False,True
"It's about damn time. Sen. Wielechowski said he was going to file this lawsuit back when Walker first pulled this illegal move back in June. The only reason the dividend will go broke is if the economy crashes or if the state of Alaska keep siphoning off the available money that the Dept. of Revenue Treasury Division uses for reinvestment into the fund to fuel a budget that THEY have been elected to get a handle on. Walker's logic that because the government screwed the pooch and they have to cut back so should we. That's a bunch of BS as they have had years to get the bloated budget under control and they've just kept deferring it to the next year. Now they're faced with a ""crisis"" and we're expected to sacrifice because THEY couldn't do the job they were elected to do! Walker is an idiot for ""biting"" the hand that feeds him and he probably feels proud that he made the decision to make us pay for his fellow lawmakers indecision which is why he'll just be another one term wonder.",False,True
"The officer was identifies only as a supervisor. Why am I not surprised? I've had many positive and honest interactions with officers at EPD, but the supervisory staff is the most dishonest corrupt group of people I have ever encountered. Worse yet, they promote those most like themselves.

Let's not forget that the broken roll-out of the UO police had to be restarted after many EPD alums pulled the ""bag of dicks"" game out and then destroyed the career of the officer who reported their misdeeds.

We need to fire the city manager and hire someone who will bring in a police chief we can trust. Speaking of the police chief, let's not forget his role in covering up the crimes of the EPD rapists prior to being promoted to chief.",False,True
"There isn't another culture or ethnicity in America you could hurl an epithet like ""crackers"" towards and get away with it, which goes to show that ""civility"" on the ADN is saying stuff that lefties agree with, and, of course, anyone living in Georgia, anyone white anyway, is a ""cracker.""    The guy is from Chicago and via Florida his company sent him to Winder, GA, a town near Atlanta.   He's not even a Southerner.   When I lived and had a business in Atlanta over forty years ago, I'd have rather made the two block walk to the bank without my pants than without my pistol.   If I heard my wife addressed as, ""hey, white b*tch"" one more time someone would have had to die, so I packed up and left the place.   I wouldn't openly carry an AR, but I wouldn't go anywhere in the ATL area unarmed.   Unfortunately, a lot of ANC is becoming like that these days.",False,True
You would think that a New York City Mayor and/or a State of New York Governor would be pretty quick on recognizing that a couple dozen folks wounded in one incident is probably some form of terrorism and immediately put anti-terrorism responses into play.   Are they really that dumb or just that politically correct??,False,True
"Say what?  Are you from Disney?  Many folks say they like Alaska because there are no snakes here.  Delete Bears and Wolves and we could tram the woods in peace and safety!  Civilization moves on!  Species come and go!  John Denver is dead already, Grow up for God's sake!",False,True
"Well by golly Koncerned I'd say you have no other recourse but to kick those elders and children in the behind and tell them ""no work; no food or shelter"".  Bunch of leeches....",False,True
"Well, have you listened to the radio recently.  Local politico-trash commercials have arrived.  State unions/AFD has footed the bill for obscene anti-incumbent adw.  I don't like a lot of incumbents.  But this ad makes me hate all Alaskan unions.",False,True
"You don't hear much whining from Bernie's supporters. I preferred him myself. Ms. Clinton outmaneuvered him in the long run. Experience on the campaign trails works...
And I don't doubt you feel Mr. Trump represents you views best. But you will probably admit he has the unfailing support of lots of folks you probably would not have over to your house. That's what Palin's Tea Party became: a grab bag for the disconnected, disgruntled and discouraged. Plus lots of voting xenophobes, militia types, racists, bigots, homophobes and those who are still bummed about the outcome of the Civil War and that women and minorities can now vote and own property.
 We will find out soon if their numbers are enough change our country in a very fundamental and regressive way. But you probably think I'm a liar too. Truth is the Republican nominating process was a three ring circus that selected the most entertaining candidate not the most dignified or qualified. Believe it or not.",False,True
"Yeah sounds even more"" crazy"".... most of these guys are homegrown....and trumps immigration ""plan"" wouldn't do diddly to prevent this sort of stuff.... trumps "" plan"" is nothing more than  red meat  for the rubes.....

The silver linings here are that the guy was rather inept...this could have been much worse....and they were able to snag him very quickly..... shows the surveillance gear might be good for more than silly selfies...

What's gonna keep us safe is figuring out why these guys try this crap... and addressing that.... and good dillegent investigation when something does occur. 

 Your chance of getting injured by a falling can of ravioli at Safeway is greater than that of injury in one of these high profile terrorist incidents.....",False,True
Holy sh*t. I agree with Art Chance.,False,True
What about the as*hole part? Does sleep deprivation explain that?,False,True
"I love to poke a stick into your cage Art because your ego and vanity provide so many opportunities.  You call the paper Pravda, yet you're here all.......day........long.  Really it's your only opportunity for interaction with others isn't it?  You drum your fingers looking for an opportunity to post a toxic comment; always bringing it back to how you claim you beat the working man while at the same trough.",False,True
"My BS detector is screaming. If the local natives had no intention of using the meat they had no business killing the critters. If the animals were mysteriously exposed to radiation by some government agency, there was no need to do anything at all. Radiation poisoning is not communicable especially when it's totally mythical. The folks in Point Hope just kill things and they don't care whether it's legal or not. If it moves, kill it. If it flies it dies.

 This is very similar to the villagers in Kipnuk who destroyed the entire Kilbuck caribou herd back in the 80s and then killed every single caribou that was transplanted at great cost to Alaska taxpayers, into the area to rebuild the herd. When the troopers tried to arrest one of the villagers for killing caribou out of season and taking more than the limit of caribou, the entire village rallied around the perp and tried to arrest the trooper under village sovereignty. Ignorant, irresponsible fools.",False,True
Walker is a one term gov. He knows this. He is trying to screw over as many as he can on his way out. Don't trust him.,False,True
"Hey dump boy, what has criminality at Wells Fargo got to do with PERS?",False,True
"I agree, he was trying to simplify it, but he botched it didn't he?  He was trying to say that if a bowl of skittles had only 3 poisonous skittles in it would you still eat the skittles.  of course the answer is no.  But he messed up and said that 3 will kill you.  because he is a dummy just like his old man.",False,True
"You're ridiculous. Our firemen are doing a fantastic job. The new fire station REPLACEMENT will NOT have extra personnel or increased service area. It's just a pork project for Caldwell to give $13 M to his donors. 

PHOOEY!   will be my new response to your relentless ""disinformation"". It will save me a lot of time responding to your 24/7 Troll efforts to vilify, slander, and confuse the substantive issues at hand.

I will also reserve my right to sue you. Just remember that Caldwell has a tendency to throw his supporters under the bus when they are no longer useful to him.",False,True
"another manufactured story.  Kittles aren't seen as something bad or derogatory.  It is just an allegory that I think works pretty well.  It not like,, like......Oh look at you you horrible kittle!",False,True
"Well said, bumpkin. I'm more inclined to listen to the scientists than those making sensational claims about damaged habitats and drinking water and pointing you to Google for evidence.",False,True
Charles Eggen was probably indulging in a bit of free association. I know Donald Trump automatically pops into my head when I think of toilets overflowing with sewage.,False,True
"The story above does not point to much evidence that the parents have taken the actions of their son seriously. How does one convey to the child/young adult that what he did--taunt a boy with autism and a girl with a hearing impairment--on four separate occasions--with sexual references to oral sex and pornography, is not only serious but seriously despicable when they are using every technicality they can find to eliminate the consequences of his actions? 
These young men who rape passed out women do not appear on college campuses out of nowhere. They're made by the parents who fail to instill a basic ethical foundation in their child. The apple doesn't fall far from the tree. They seem like a family of scumbags and I hope the parents leave the area when their cretin-like son goes off to college.",False,True
"http://www.adn.com/politics/article/bill-walker-answers-questions-about-issues-2014-election-alaska-governor/2014/10/12/

At number 7 he says he has no intentions of reducing the PFD, yet here he is with his one of his republican policies. Independent my butt.",False,True
David. you sound like you are also the recipient of many new replacement parts as am I.  Damn I just hope I get a new warranty for my old tired body. Stay strong we have more Winters to get through.,False,True
It appears that garycrum is not a man of his words. He's just another hopeless Pavlov catfish.,False,True
Pitts is a race barker without any proof of racism!,False,True
"If you're a person of color, a toy gun can get you shot. Or your wallet to show ID. :(",False,True
"AM. You hear the Pruitt and Giselle ads running? They make me laugh every time. Back to back especially.  ""Trust that Cathy has your back!"", ""Where are our conservative Leg? Picking out their chairs for their new LIO!"". It's almost as funny as listening to how Done Young has passed the most legislation than any other person on the planet....when he showed up for work. You'd think that'd be obvious considering he's like a roach that can't be killed.",False,True
