sentence,predicted,truth
"POTUS couldn't just memorialize the police officers that were assassinated.
He had to politicize the process with his political agenda on racism in this Country. POTUS has had 7 1/2 years to help heal the racial divide in the USA. He has failed miserably.",False,True
"The Majority of Americans did not favor lifting trade sanctions on Iran. So Obama was against us.  But the boneheaded Republicans neutered themselves.  This is the first time that sanctions were lifted with a veto. (that I can think of)  

RGB's comments? 

elaborate.",False,True
Guest:  Good point.  $600 million budget and Lane County assets are some $5-6 billion.  Compared to the new EWEB GM this is chump change.,False,True
"Of course businesses will try to pass the cost off to consumers. That's understood. But since the tax applies only to large companies, and since many of them have national pricing strategies, they can go only so far with this without creating worse difficulties for themselves. Oregon is small potatoes. The strategy here is an excellent one. Even if the corporations managed to pass on 2/3 of the tax, we would still be getting 3 billion dollars in additional revenue for a consumption tax of 2 billion. I'll take that. The structure of this tax is rational and productive. An important question is whether we are going to go on tolerating the erratic and wasteful tax structure we have now, where programs and departments ands agencies are slashed and then re-funded in ways that are wasteful and inefficient and lead to poor performance because revenues are so irregular. It's wasteful and stupid. We need stability. This is the best proposal for stability that I've seen in my 30 years here.",False,True
"Sorry, no conflict of interest. I don't know Steve Mokrohisky at all, though it appears that the changes he's made in his two-plus years with the county have been positive as well as good for the bottom line. Perhaps you see it differently. Retaining good people can be expensive, so all I can surmise from your comments is that the county can do without a strong financial administrator who knows how to save the taxpayers money. I disagree.

Envy isn't a good color on you, pilot. And next time, don't guess about what's obvious. Makes you look foolish.",False,True
"At least Governor Walker has done SOMETHING, whether we agree or disagree with his actions.  The legislature had every opportunity to present a plan of their own and, lacking that, the governor took some action.  The legislature now has every opportunity to override the veto actions and still present a viable plan...but they lack the intestinal fortitude to do a damn thing.  Better to put it off, find lame excuses to put it off, and keep putting it off.  These bozos refuse to take a stand at all...so hopefully, the voters will take a stand and get rid of all these do-nothing cowards and money-wasters.",False,True
"There is no question that Mike Arnold is a sleazy ambulance-chaser who shares the same anti-government ideology as the Bundy boys.

Ethics are not the issue. He should be disbarred, tarred and feathered.",False,True
Suicide by cop appears to work very well.,False,True
"Joe Walsh is an insane maniac.   However, to be fair, I don't think that he represents the average Republican.  

He only served one two year term in the Congress.   Once people realized how crazy he was, they would not re-elect him.  He went into talk radio the next year, but was fired by his sponsor station just a year into working for them, for repeatedly using the word ""N I G G E R"" on his program.

He now has his own talk show, but it is just mainly online podcasts and YouTube videos.   It is only on the air on minor radio stations in only 4 cities in America.

He is now pretty much considered to be an abject failure, and a fringe person: a total loser.  Even his own wife divorced him, he is that bad.",False,True
"You certainly have a right to your opinion & to express it. It's unfortunate that you have had such bad experiences with the dispatchers. When I put my pretend cap or imagination hat on & think about doing their job I will always make allowances for any behavior that I would normally consider as rude by others not working in that environment. It's also called being empathic. I'm going to step on your toes & suggest that you have not developed this valuable skill as others have. Yes, police officers do have to kill someone from time to time. They put their lives on the line every time they stop a car for a traffic violation, walk into a domestic violence situation (Ofc Seely was killed), or try to stop a criminal that has violated someone. Put a pretend cap on your head & imagine someone is beating the shit out of you & the police intervene on your behalf. Put your cap on for the Ofc Wollam in 2001 that died on the Glenn Hwy at the hands of stupid teenagers. Start wearing the cap daily.",False,True
"No, he would have been shot in that barn anyway.",False,True
"Every thing is wrong with this picture. There is no gas. If the private industry doesn't see a gasline as a profitable move at this time,  how does Walker think this is going to work for the State of Alaska? This is really foolish thing to do right now and a pipe dream of this administration. You all have been lobbied hard by Alaskas Future. Your answer is to cap our PFD and start an income tax. WHAT ABOUT CUTTING MORE IN ALL PLACES OF GOVERNMENT. You all are wasting so much $ traveling back and forth to Juneau every year with the extended sessions you could have bought the Wells Fargo building by now. You are very dysfunctional having to be in Juneau to have meetings. Didn't we vote to move.  And WTF is with our Senators not wanting to show up for work to veto Walkers actions. We have some very stupid elected officials working in Juneau right now.
I thought we were working with Japan or the Asian market. Why waste millions of dollars on this at this time? STOP WASTING OUR MONEY PLEASE",False,True
Seriously? Our dividends are garnished. You complain about budget. You don't reduce government. Our schools take a budget hit and you finance an office in Houston Texas. All for a pipe dream that will probably never come to fruition. WTF is wrong with this picture? Stop the gravy train now! Reduce government. Roll back big oil and gas subsidies. Quit screwing the people!,False,True
"Walker is just throwing money away on his pipe dream hiring his buddies, meanwhile he's stealing the PFD from every Alaskan without remorse. He's a real piece of work!",False,True
"The guy as only been in Alaska for a short amount of time but has learned the fine Alaskan political art of nepotism quite quickly.  Heck yes, hire the whole damn state of TX, we've still got a few billion in our PDF to give away before it's totally broke.",False,True
"Here's a couple real facts you may want to consider before your emotions will out.  The middle class income shrunk since the invent of GOP Reaganomics (read-Trickle down).  Increased trade has increased the general total wealth of the world's people, it's just the the folks at the highest income levels have benefited the most.  China has a new middle class they did not have three decades ago.  Our leadership has allowed the folks who benefited the most from this increase of wealth of China's middle class to affect our middle class.  We have cut taxes on the top, we have eliminated required retraining of workers put out of jobs, etc. due to the policies of the GOP.  Less taxes, less government.  Leave the market to the private sector.  The market has done well, the rich have done well with trade, it's just the fools who do not understand ""trickle down economics"" that have been hurt.  Go ahead fool, give Trump a shot at making this wealth gap bigger.",False,True
"Yeah, its just Alaska......right!   I detest comments like yours!",False,True
I don't care if they heal.  I want them punished.,False,True
"Can you read? Every economist who has analyzed our budget situation has said that ""WE CAN NOT CUT OUR WAY OUT OF THIS MESS!!"" Whether you believe that more cuts are needed (and I do) or not, you must also realize that we must come up with new revenue NOW. Many of the people in the legislature have been in the legislature for years. They oversaw the bloating of the budget, the hiring of the enumerable state employees to do the work they supported, the fact that we only had a single source of revenue. Any third grader knows that you are a fool if you only have one source of revenue! Intelligent Alaskans have been asking the legislature to diversify the economy for years - it fell on deaf ears or the legislators in office are too stupid to figure out how to do it. Now, they are little princes and princesses who are overpaid, with flunkies (aides) following them around doing their bidding who are also overpaid, in lavish offices, and they don't even have to do their job. Disgusting.",False,True
"You really don't know what your talking about. Why do you suppose we now have natgas in Homer?

From AOGA:

Since 2010, players in the
Cook Inlet have drilled 75 new oil and gas wells.
Additionally, new gas fields have also been discovered.
Expanded gas storage in the Cook Inlet natural gas
storage facility has helped stabilize production. All told,
Cook Inlet oil production has increased by 80 percent
since the revitalization effort began.

You're right about one thing -  'loony'.",False,True
"Yep here we go again… The courts totally treat the Palin's different from the rest of society,  I am so sick and tired of hearing these so called  popular Palin's getting off on everything they do… If it was you are a high or any regular Jane or John Doe we would've gotten time on those charges. They would not have been dropped. he abused woman and he had alcohol and a weapon and everything will be expunged???  Give me a freaking break !!!",False,True
"Thanks for nothing and don't let the door hit your fanny! Might get oil on it. The door, that is.",False,True
"Taking Billions of Dollars out of the CBR to keep the lights on we lose $166,000,000 in future investment income. Because the GOP super majority cannot, will not for re-election purposes, come up with a plan to fix the fiscal mess the state goes further and further into deficit spending mode. Contrary to what Mr. Herz says in his otherwise stellar reporting  on Juneau it is the subsidies of $600,000,000 to the oil industry that effects the states budget as much as a restructuring of the PFD would do. I'm  in favor of seeing the PFD restructured but not until SB21 is revised, the ""new oil"" clause is struck and the subsidies  permanently repealed. The Governor presented a balanced plan of revenue increases and substantial spending cuts that were ignored by the legislature. As for Chenault and Meyer saying the lege is at an impasse therefore nothing can be done until the next regular session I call BS. What will be different in Jan. versus now? Just do the damn job you were elected to do.",False,True
By now you must know that restructuring the PFD was just one component of the balanced set of proposals presented to the legislature by Governor Walker back in January. Taking the PFD restructuring in isolation is a cheap ploy by the GOP supermajority to disguise the fact that they refused to consider and vote on the entirety of the plan. The GOP controlled Senate voted to do the PFD restructuring while refusing to consider the repeal of an equal amount in subsidies to the oil industry proposed by the Governor. The legislature refused to do the one job it is constitutionally mandated to do out of cowardice. The governor put forth a complete plan at great political cost. Refusing to even hold votes on the budget ideas set forth by the Governor then setting up this misleading propaganda campaign suggesting that Walker is stealing half your dividend is such a transparent lack of taking personal responsibility for not doing the damn job you were elected to do. And you are falling for it.,False,True
"And now, with a handy list, people can attack, force and prey upon the predators.",False,True
Perhaps a good beating with the hammer would be appropriate.,False,True
As Los Anchorage descends into the disfunctional liberalism of San Francisco there is no mention of San Francisco Ethan here. Does anybody else see that as more than a little hypocritical? The intolerance for those not born in Alaska is an intolerance of at least 70% of folks who have chosen to make Alaska home. The intolerant left.........and they don't have a clue.....,False,True
"Vote in November. Every person up for re-election, if they were part of the group that refused to revamp the oil credits, if they signed off on Raiding the Permanent Fund, if they approved the Taj Mahawker, if they went on record as sucking up per diem while on vacation or while living in their own homes, Vote Them Out.

The ONLY way We, The People, are going to change the way the Corrupt Bastards Club does business in Juneau, and stop them from fleecing The People while gorging on Special-Do-Nothing Sessions, is to Vote-Them-Out.

Vote them out, bring new people in, people who are not corrupt and glued to their legislative seats by Oil Industry Money Epoxy.

Do not let fear guide you at the ballot box, use your damn brain. Open your eyes and see the truth. Nothing in Alaskan Government is ever going to change unless the CBC is drawn and quartered.

Make it happen.",False,True
"TODAY is the last day to register to vote for the August primaries. As you can see, we really need to clean house and get these worthless bums out of office. Go to my.alaska.gov and register. Do it before midnight today. You can't put it off any longer. Let's show them where the unemployment line is. I love Alaska and it is time for all of us to show what it means to be able to live in such a wonderful place. Please vote. I don't care who you vote for, JUST VOTE.",False,True
Shoot first ask question later.  Is that your solution Rhyner?  Or is it more armed civilians.  Your perspective is of no value.,False,True
"Hey, let's write a headline that automatically dismisses people with legitimate complaints about how the public space of our city is remade and repurposed, by using the delegitimizing word ""malcontents."" We can pretend to be reporting news, but really, we're just insulting the people who are concerned about how city government operates, because... well, that's what shitty journalism does, and we don't aspire to higher.",False,True
"Christians, especially evangelicals, are, almost by definition, gullible. It is  not surprising at all that so many support Trump.",False,True
"I have to agree, never mind killing the drivers of cars with a broken tail light. It's all so inevitable",False,True
"This is one of the most awful articles you guys have done. Perhaps it was meant to be lighthearted and funny, but it is neither of those. It's disrespectful, and ugly. You've made the naughty list. Enjoy your nightmares.",False,True
"Ahhahahahahahahahaha!!!! Sit down loooossssser! 

Mr. Trump is the exact face of the republican party. Don't be mad bro because he says out in public what you think behind closed doors.",False,True
"Another Thug playing the ""victim"".",False,True
"""...it has been held together only by renting itself out to whoever could energize its base and keep it in power — Sarah Palin, Rush Limbaugh, the tea party, the National Rifle Association.""

That is the best description of the republican party that I've read in a long time.  Go back 30 or so years ago and Hillary would qualify as a mainstream republican.  Trump would just be a fringe lunatic (and still is a lunatic).",False,True
"Organize like the LGBTs did!? Are you serious? That's your best example? How about organized groups like Republicans for Trump, the KKK, Westboro Baptist Church and Anchorage Baptist Temple? Those groups are the ones I fear because they're hate-driven, not gay people.",False,True
"The reason that Obama won't point his finger at the perps, be they cops or gunmen is because, undeniably, he is one of Them. He belongs to the group that commits the most crime, the most murders, the most robberies, is the most violent. He can't escape that obvious fact. You are right. Obama will never utter the simple truth: Men are violent.",False,True
This is why I hate people.,False,True
"Two words for this group of obstructionist, useless legislators'--""You're fired!""",False,True
"Frank, if you take away people's guns then murderers will use ""TRUCKS"" to kill others.......OH WAIT, somebody already killed 83 people with a ""TRUCK"" just last week! Should we also ""thank the NRA"" for all the people who own a ""TRUCK."" Maybe the real problem is people named ""FRANK.""",False,True
"I feel confident that your ""paraphrase"" of Arthur Ashe's words is a very poor one and the message you were trying to convey by it is clear from your post. You wrote, ""Let me quote Arthur Ashe from his last book “Days of Grace”, he stated “If Blacks would act Human there would not be a problem” (paraphrase)."" Your paraphrase clearly implies that if African-Americans would just behave correctly (act Human) they wouldn't be treated like non-humans. The problem is that several hundred years of history fail to provide any evidence for your claim. What is more, you very wrongly made a claim about persons who are my flesh and blood and I consider your words justification for violence against people whose skin is black and whose ancestry is African-American. You keep your racist filth off my family.",False,True
"Mr Ferriera: We all hate robo-calls and if you haven't had the same from Mark Begich, Obama, etc then good for you.  What's notable is your bias stating a ""black man is trying to take your guns""; if you haven't noticed a black man isn't running for President but a white, corrupt, pandering grandma is, and by her irrefutable comments seeks emotional gun control legislation that any open minded person can see it for what it is.  If that's your go to person have at it bub, but save the hyperbole for your fellow democrat ostriches.",False,True
"Rick, why are you eating all the animal's food? Those poor animals are starving because of you selfish vegans.",False,True
agreed - but donald has the principles  and personality of  a street thug.  and to believe donald is NOT in bed with the financial powers. that be?  i'd consider him to be in an orgy of epic proportions,False,True
"The values were't plagiarized, the WORDS were. How hard is that to understand? Why are Trump supporters so unwilling to recognize him as a con man?",False,True
"You don't know him, maybe you should take the time and do so.....Politically he's on the other side of the fence from me, but I believe that he won't be like the rest of the short timers who are screwing and have screwed Alaska to death...",False,True
"We should lock them in a van on a hot day, see how they like it!",False,True
Damn those hatcheries. All that 'Ranched' salmon is not much different than 'Farmed' and as far as adverse biological impact it might be worse.,False,True
"Dan Saddler: ""We have an attorney that the governor has hired who has extensive experience in forcing producers to deliver the resources they haven't released, whether they want to or not."" 

Here's the truth.  The non-producers do NOT get to warehouse the resource owned by Alaskans.  The non-producers have a contractual obligation (duty to develop) to monetize the resource owned by Alaskans.

Every other country in the world where the government/legislature is NOT corrupt develops the resource.  Non-producers get a boot on the ass if they try to pull the dirty nonsense they have been allowed to get away with in corrupt Alaska.

Thank goodness the Governor is not like past governors who were oil industry ass kissers.

Kudos as well to Sen. Wielchowski for standing up for the people of Alaska.  Frankly, Wielchowski should get a medal for having to deal with the spineless industry boot lickers in the legislature.  These legislators are white trash masking as public officials.",False,True
"Wow, this article is demeaning, insulting, and in incredibly bad taste. Won't be reading WW again until you write a similar ""funny"" article about a Christian event.",False,True
I hate people,False,True
"The fact of the matter is that all people were created equal, after that comes their choice. Negroes are a defective race, if they are a race at all. Wouldn't a qualifying factor (determining race) be the question, human? or not human?",False,True
"I'm pretty sure most the people that don't like DS didn't like him starting during the parnell days. Long before there was a DS/begich election. So, if he's representative of what you want things have worked out pretty well. Bringing begich into this is rather pointless. Finally, let's be honest. In what appears to be such a red leaning state you'd think the R's would have solid wins every time. That they don't shows just how much effect gerrymandering has. It looks red, but it aint red through and through. But you don't have to take my opinion for it, you can read the court opinion on the last redistricting and findings in previous as well. Cheaters are losers even when they win in my book.",False,True
She is almost as awful as that movie: https://i.sli.mg/fNAcRy.jpg,False,True
"He's the diarrhea to his vomitus.  
https://www.washingtonpost.com/news/to-your-health/wp/2016/07/19/norovirus-strikes-the-republican-national-convention/",False,True
"Move your companies and personal income to Alaska and prove you actually care about what is right for the state.

Until then just shut up.",False,True
"OMG, what a monstrous family.  The parents had 10 kids and they all grew up to be criminals?   And of those 10, 3 committed murder, and 3 more attempted murder??

What kind of horrific fiends were those parents, to raise such violent animals?

I do not believe that this criminal can be rehabilitated.",False,True
"Looking forward to Russell's next installment, which will mock Jews, suggest watermelon spritzers for the next BLM activity, and feature a picture of him making slanty eyes while standing in front of a statue of Buddha.",False,True
"This article, while informative, acts in some ways to reinforce divisions and support stereotypes. Using ""black activist"" Royal Harris' quote about ""really white Portland"" not being able to face reality is exactly the kind of generalization based on skin color that he's criticizing, as well as false and insulting for many of us. But even though he said it, it didn't have to be used in the article. And what does the fact that Montague is a ""skinny white kid"" or ""nobody's idea of a militant activist"" have to do with anything? Does his appearance or skin color or the fact that he lives what is an ordinary life mean he can't, shouldn't, or is somehow unlikely to care about unjust murders or say something? Or that Black Lives Matter activists are all militant simply because they oppose what is clearly wrong. Or that it's radical to do what's right? Too often the press, even in efforts to correct injustice, uses the same bullshit assumptions as what it criticizes, thus failing to help.",False,True
Your not a wave maker ... Your a parrot of socialism....,False,True
"""Wythe thinks Republican members of the House should settle their differences in caucus meetings — which are private.""  That statement should scare the h*ll out of  any voter.  Another advocate for a state government functioning  behind closed doors is exactly who we do not need in the Alaska Legislature.  The  system she apparently adores (the secretive standing caucus system)has just about pounded this state into the ground.  Also, does she understand caucus membership is all about crushing any minority view and has little to do with party platforms and everything to do with the quid pro quo of trading toady behavior for spending in deals that are done behind closed doors?  Stupid is as stupid does..........",False,True
"Spot on; how anyone could consider this sleazy, real estate swindler to be qualified, even marginally, as the leader of the free world is simply delusional.  This election is not a sports analogy about who's team you're on; it's whether or not we survive as a country.  Hillary?  Meh.  Trump?  Absolutely not.",False,True
"Another dishonest write ups and appraisals of liberalism and progressivism. Tarr is quick to say ""I have value's, that's why I vote like I do"" while at the same time saying 'They are controlled by oil the dirty bastages, that's why they vote like they do"".  

The typical progressive is incapable of believing (or pretends to be) that anyone can have a different opinion. This viewpoint is morally dishonest at its base and a large part of the divide we see growing every day.

Your article was is self serving tripe with no honest value at all.",False,True
"I would bet that that cop fired all three shots at the white guy, and missed ... clipping the black guy by accident!",False,True
Cruz is a feckless worm.  Even though Hillary would be an economic disaster for Alaska I still couldn't have voted for Cruz if he had gotten the nomination.  Probably would have written in donald duck.  Cruz campaign started the personal business by running a nude pic of melania trump from an old GQ mag.  I guess he didn't like it when Trump put out a pic of heidi and melania the two side by side.  Hopefully this petty little act will be the end of Cruz.  He can go back to his bible routine.,False,True
"Apparently if a reader says ANYTHING bad about TRAMP- their comments are deleted.  For my LAST comment in this junior high newspaper, may I just say TRAMP IS WAY FUCKING COOL...EVERYONE VOTE FOR HIM and by all means continue reading this dopey rag.",False,True
"Funny.  But MikeinAK26 is basically right.  Flood your society with guns, and killing is the inevitable result.",False,True
Punch a cop and get shot. Seems like a simple message.,False,True
You wouldn't know a fact if it smacked you in the face.,False,True
"You're nuts. You would have an interim from outside come and make broad sweeping changes? Would lawyers want someone from outside their practice and no JD come and make sweeping changes? Billing hours, that sort of thing?",False,True
Are you for real?  Let's shot you while doing your job and see how quickly you move on!  Point gun and shot wrong person equals an accident?  RIGHT!,False,True
"Well Lars alot of HIS money comes straight out of YOUR pocket, Of all the buildings he owns lets just look at one "" Trump Tower "" With rent that starts at $150,000 a month up to $ 1,000,000 a month it commands the highest rents in the world and in this apparent woeful economy manages to keep a 95% occupancy rate year round, You'd think this one business would be paying in enormous amounts into the local state and federal tax base, But not so Trump Tower pays ""0"" in taxes and moreover the Donald reaps $ 169 million dollars a year as a tax refund, Now that money comes straight out of Taxpayer pockets YOUR pockets Lars and that's just one of his businesses he owns dozens, But thats not all of the money he gets from YOU all those vendors who never got paid for the work they did for Donald because he conveniently declared bankruptsy counted those loses on their tax return that is eventually returned to them in the form of refunds, Those are YOUR dollars too,  Stay stupid Lars  : /",False,True
"That and they killed of the buffalo and other food sources.   Keep defending how the white man was not responsible for killing Natives so you can sleep at night.  Hope you feel better about yourself and your ancestors.    Sarah Winchester knew there was nothing natural about it.

Funny how those who cone in and exterminate other find a way to justify it.   
When another radical religious group comes to do the same (and they will because history repeats itself) they will justify it as well.
Oh, wait, they already are!!!!!
Have fun!",False,True
"Yeah some ""choice"" I have to make, I still can't believe it's come down to this. Sign of the times I guess. In reality my vote here in Oregon is even less than meaningless since we aren't a battleground state and will go Democratic come h*ll or highwater. I suppose I could vote for one of the minor parties as a protest vote, although deep down I know that pigs will fly before they ever sniff the WH.  A ""better tomorrow""? Hope does spring eternal.",False,True
"Besides Planned Parent hoodlums need the body parts.
(Gross but true)",False,True
"The Obama/Hillary/Democrats of 2016 think that it's a great idea to give Iran $150,000,000,000 dollars to build nuclear weapons to kill us. You cannot reason with insanity.",False,True
"Proud queers are the voters of the day, eh?",False,True
"Well, I think if I ever lose my job I'll just go out and commit a bunch of petty crimes, then insult the arresting officer's mother until he works me over something awful and then retire.",False,True
"No, absolutely not.  The difference is the reason behind the speech.  We can't yell ""Fire!"" in a crowded room, unless of course there is a fire.  Part of the problem is that too many people can't express an opinion without going a bit too far.  Don't like a movie, okay, but some have to prove he movie is unlikable and make insulting comments about the actors.  I loved the original Ghostbusters and wonder about the remake.  However, when I see it I may like it.  If I don't, I won't take it personally or feel it necessary to make hate-filled comments.  

One of the reasons I think Donald Trump is dangerous is that too many of his supporters feel empowered to apply hate labels to group historically discriminated against: women, blacks, Latinos, Asians, etc., etc., etc.",False,True
"Alas I can say that mural isn't at all representative of my experience with and what I've seen from most black people. Well, the cop part is; but that bit about a black guy sewing feathered peace into the world around him doesn't hold up well to all instances when I and others I've seen were scammed, robbed (once at gunpoint), conned, or threatened or beaten by black people.

I know there's decent ones out there; I've met three of them (yes, only three — but I'm not all that social). But, how many out of how many? Until I start meeting these doves this bit of propagandist art depicts I'm going to believe that most blacks in America have embraced an embittered self-segregating culture of macho violence. Like my idiot inbred Irish distant relatives do in places like West Virginia.",False,True
"This is EXACTLY what I was speaking of within that the current situation within our own Nation is upon a razors edge

This situation should never had occurred, never!

LEO's are there to protect us, ALL of us, REGARDLESS of pigment, culture, sex, sexual orientation, etc. etc. ad nauseum! 

It is our federal ""leaders"", especially our own President, that has led us all unto this division between LEO's and the populace that they look after and protect, by vilifying the LEO's as a GROUP to be racist or bigoted, rather than just identifying the various individual LEO's that step, or lunge, over said line, and should be prosecuted unto the fullest extent of the law.

We have a racist President, within that he defines pigment as more important than the individual.

We have a racist Government, within that they define pigment as more important than the individual.

LEO's, in general, do not give a DAMN what pigment you are, what gender you are, what gender you identify with!

But to protect us",False,True
"Excuse me Wavemaker, David Duke has no valid place in the republican party. Years ago, the democrats were the party that embraced ethnic cleansing and created the KKK almost singlehandedly. The republican party has never embraced racism. Anyone can say they are republican or democrat. If David Duke said he had seen the light and was now a democrat and embraced Hillary, would you give him any more worth than he has now, which is absolutely none? Would you be making inane comments about how he was recognizing and smelling the DNA of a racist leader, Hillary? In fact, the DNA of the democratic party is as racists and worse. Not at all the DNA of the republican party, far from it.",False,True
"Good closing sentence Paul.  Yes, everyone knows the answers regarding Walker's fantasy gas line obcession.  Walker must know the answers too.  But for him to forge ahead wasting millions in state money on his narcissistic endeavor is obscenely corrupt.  He should be recalled because he not spending any time doing what he was elected to do - to be a governor.  Instead, he is playing as a nonsensical gas line baron.",False,True
"Never has a candidate been so much investigated yet always exonerated. Slanderous conspiracies  constructed of nothing but repeated lies, insinuations, allegations, vague whisperings and out of context accusations tend to expose the accusers as desperate political hacks over time and that is the story of Madam Secretary/Senator Clinton. On to the next faux scandal we go. If she floats when we throw her in the pond she is a witch and if she sinks she is a witch right?",False,True
"I bought my property with a 1950's re-built 2x4x24 (if you know what that means) foreclosed-upon home when oil fell to $8/bbl; worked with used lumber, pulling nails from 2x4's for framing; and taught myself how to level and stabilize a house while working full-time.  Maybe you could get off your duff and do the same, instead of making asinine assumptions.",False,True
It seems that the entire village is corrupt.,False,True
"20 yrs in the commfish industry. Not surprising to see the mucky-mucks sticking it to the worker bees again. Don't know what the answer is, but it sucks to have to look at your paycheck swimming past you. CV Platinum is a showcase plant. Too bad its mothballed.",False,True
"No, Kathy is not supporting Hillary, & her flying monkeys !",False,True
"Fool$ and there money are soon parted, ....it will be funny to see how many sheeple live in her district.",False,True
"Most of life is about making choices. Most choices aren't clear-cut good and bad. Rather most choices are determining which is the least bad choice

Our laziness has allowed the DNC and RNC to run roughshod over our lives and the Constitution. At the present time the only candudate expressing and interest in the Constitution is Mr Trump. He is the least bad choice

Anyone who choses to waste their vote ignoring this will only bring Queen Hillary to the ultimate power. Dhe will have the Presidency and the Senate and the Constitution will disappear. 

Then you can cry in your beer about how bad a choice you had so you killed your hope. Ya can't fix stupid",False,True
"""At the age of 10, just prior to a vacation Bible school, there was a car wreck right in front of my house, and I was the first one there,"" Prevo said. ""The family had been down to the lake swimming, and they had had a head-on crash, and one of the girls about my age was thrown through the windshield, she was lying on the bank, her stomach was slit, she was breathing, but the blood was gushing out.
I said, boy, if that had been me, I wouldn't have gone to heaven. I would have gone to hell."" 
So, that's what goes on in that noggin even after all these years.
That, Pilgrim, is some sick and twisted doo-doo.",False,True
"It's been proven over and over and over again on the ADN threads, Dick is a one party opportunity whiner. He has little sense of balance, even when the R majorities can't balance.",False,True
"You'd vote for a criminal, that says a lot about you.",False,True
"My mother attended UAF in the 1950's, she was assaulted.
I attended in the 1970's and spoke with several women that were assaulted.
One of my children was assaulted at the university in the 2010's.
None of these were ever resolved, it is considered part of the cost of going to the school.
Yes, the son of a bitch was acquitted, and when finally we have administrators willing to try for women's justice they are told they cannot.
I guess women should not be out of their kitchens, and why are they not pregnant?
Rulings favoring assault are the problem and those who find male privilege proper need that horsewhipping mentioned earlier.",False,True
"That might be wishful thinking. Alcohol and pot are both legal. Mom didn't exactly do anything legally wrong, other than be a slob with poor taste in men.",False,True
My theory is that anyone that thinks about homosexuals that much is closeted.,False,True
Hypocrisy is condemned by the big guy.  You might have better luck turning to Chuck Darwin for help.,False,True
"One can make the argument on either side of the exemption.... However, when we look at the long list of MUPTIs and support for business expansions, it's hard to make the argument that today's Eugene is ""notoriously anti-business"".  Thirty...forty years ago, yes.  Today I think that attitude has moderated.  The last big ""stupid, anti-business, anti-development"" move I remember involved rejecting Glenwood.......I think the region will benefit from the Broadcom development and who wants to argue against family-wage jobs....",False,True
"I feel deflated and disappointed. Worse, I feel betrayed. I know Bernie lost, but it was not fair and square. Why aren't we screaming for another vote? Clinton is a liar, her campaign was a lie, and she and DWS schemed to deny Bernie his rightful place. I cannot bear to vote for her. So if I split the vote, so be it. Vote your conscience. This old hippie will be writing in Bernie Sanders.",False,True
Isn't it a bit early to be drinking and posting Alethia?  Please don't assume that everyone else is as cognitively depraved as yourself.,False,True
"One knucklehead at a time. :) I do agree that we now know he was just mouthing off, but the law is written so the actuality of the threat isn't the key, it's the intentional making of it. It certainly isn't out of line for people to take threats seriously until proven otherwise. And during that time, as the statute notes, the person threatened has to live concerned that it might be serious or might not. That's a valid harm and letting people go unchastened for causing it is bad policy and unjust.

Sentencing is the appropriate place for ""just a knucklehead being a knucklehead"" to be taken into consideration.",False,True
"Protect your daughters, Minnery wants to control their reproductive organs.",False,True
"I hope they bust as many drunk drivers as they don't driving while stoned drivers. 

The latter is going to be more of a threat in the years to come thanks to pot ""legalization""",False,True
Another ill-written story by a liberal who won't open her eyes to the cancer that is the Clintons.,False,True
"Yeah, missed your chance to be a hero with your gun. Is that what you think about when you conceal carry? You're as scary as that guy with the knife. smh",False,True
"jj, You missed the point of the joke.  I heard it many times and repeated it many times in Afghanistan, it was never said to be funny, it was meant as an insult. It was also true in Iraq. Iraq wasn't a NATO mission though many of the coalition nations were NATO members. Most of the time I enjoyed my NATO mission in Bosnia and guess who was there with us? If you said Russia, you guessed right. As a matter of fact I met one of the heroes (Medal of Honor equivalent) of their war in Afghanistan. My men hung out with the Russian enlisted guys all the time.

As you know, my post wasn't about Trump's specificity, it was about what he may be doing.  Since I am neither a republican or a close confidant of Trump's, I can only speculate at what he may be thinking or doing.  I give him credit for being more than an imbecile or insane as I do Hillary which it seems that neither republicans or democrats can do for the opposition. I would never flag you nor anyone else. I was just making a point.",False,True
"Darn, the original court appearance was supposed to b the 29th. Many were going to attend and were organizing on Facebook.  I hope ""we the people"" attend future hearing in more numbers.",False,True
"And yes this guy's the same racist chickaloonie of years past, past due to lock him up for everyone's good-for attempted murder.",False,True
"_""Well thank god Hillary didnt have to cheat to get nominated, o wait…..""_ -- Mekun

Funny ... and ignorant:

_""This year, the race was simply not close enough to be decided by party maneuvering. Mrs. Clinton beat Bernie Sanders by 3.8 million votes – a whopping 57 percent to 43 percent margin. 'Let me be clear,' Symone D. Sanders, a top campaign aide (but no relation) to Mr. Sanders, tweeted yesterday. 'NO ONE STOLE THIS ELECTION! Team Sanders we did AMAZING WORK. But we lost. It’s a hard reality for some.""_ -- _NY Times_",False,True
That makes absolutely no frigging sense considering the fact she was one of the few superdelegates to nominate Sanders for President at the DNC last night... well after it was obvious that he lost.,False,True
"Should ANY voter choose this individual based solely upon their gender, just as those that voted for the current President based solely upon their own pigment, or culture, said vote would be purely sexist, rather than qualified, just as the previous vote would be purely racist, rather than qualified.

Get over yourselves, and the group, or hive thought you believe within.

If you are going to vote for the individual, than vote for the individual, based upon solely what they stand for as an individual, regardless of their own pigment, culture, or gender.

Anything less than that, well, how big a hypocrite does that show unto your own self to be?

Just sayin'.",False,True
